DATAFLOW,LAST UPDATE,freq,wst_oper,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LU,2004,130000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LU,2005,118000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LU,2006,125000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LU,2007,128000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LU,2008,131000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LU,2009,131000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LU,2010,130000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LU,2011,135000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LU,2012,132000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LU,2013,132000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LU,2014,132000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LU,2015,156000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LU,2016,221000,b
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LU,2017,222000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LU,2018,228000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LU,2019,229000,ep
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LU,2020,215000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LV,1995,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LV,1996,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LV,1997,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LV,1998,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LV,1999,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LV,2000,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LV,2001,9000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LV,2002,13000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LV,2003,11000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LV,2004,14000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LV,2005,7000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LV,2006,5000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LV,2007,3000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LV,2008,3000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LV,2009,1000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LV,2010,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LV,2011,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LV,2012,3000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LV,2013,12000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LV,2014,11000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LV,2015,15000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LV,2016,19000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LV,2017,21000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LV,2018,15000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LV,2019,28000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,LV,2020,24000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,ME,2012,0,e
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,ME,2013,0,e
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,ME,2014,0,e
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,ME,2015,0,e
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,ME,2016,0,e
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,ME,2017,0,e
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,ME,2018,0,e
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,ME,2019,0,e
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,ME,2020,0,e
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,MK,2008,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,MK,2011,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,MT,1995,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,MT,1996,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,MT,1997,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,MT,1998,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,MT,1999,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,MT,2000,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,MT,2001,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,MT,2002,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,MT,2003,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,MT,2004,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,MT,2005,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,MT,2006,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,MT,2007,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,MT,2008,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,MT,2009,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,MT,2010,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,MT,2011,3000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,MT,2012,1000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,MT,2013,1000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,MT,2014,1000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,MT,2015,1000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,MT,2016,1000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,MT,2017,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,MT,2018,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,MT,2019,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,MT,2020,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NL,2008,870000,b
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NL,2009,850000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NL,2010,2841000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NL,2011,3956000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NL,2012,4405000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NL,2013,4200000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NL,2014,4141000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NL,2015,4057000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NL,2016,3901000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NL,2017,3775000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NL,2018,3668000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NL,2019,3577000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NL,2020,3810000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NO,1995,314000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NO,1996,353000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NO,1997,367000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NO,1998,374000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NO,1999,410000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NO,2000,405000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NO,2001,481000,b
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NO,2002,543000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NO,2003,598000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NO,2004,587000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NO,2005,656000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NO,2006,675000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NO,2007,866000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NO,2008,873000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NO,2009,941000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NO,2010,1154000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NO,2011,1341000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NO,2012,1346000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NO,2013,1446000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NO,2014,1148000,b
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NO,2015,1145000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NO,2016,2113000,b
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NO,2017,2088000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NO,2018,2006000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NO,2019,2053000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,NO,2020,1814000,b
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PL,1995,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PL,1996,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PL,1997,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PL,1998,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PL,1999,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PL,2000,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PL,2001,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PL,2002,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PL,2003,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PL,2004,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PL,2005,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PL,2006,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PL,2007,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PL,2008,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PL,2009,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PL,2010,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PL,2011,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PL,2012,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PL,2013,563000,be
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PL,2014,1162000,be
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PL,2015,1318000,e
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PL,2016,2114000,e
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PL,2017,2724000,e
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PL,2018,2822000,e
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PL,2019,2742000,e
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PL,2020,2656000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PT,1995,4000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PT,1996,6000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PT,1997,7000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PT,1998,4000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PT,1999,3000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PT,2000,985000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PT,2001,973000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PT,2002,944000,b
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PT,2003,1002000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PT,2004,993000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PT,2005,1057000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PT,2006,978000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PT,2007,948000,b
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PT,2008,993000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PT,2009,1083000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PT,2010,1058000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PT,2011,1088000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PT,2012,930000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PT,2013,1091000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PT,2014,974000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PT,2015,941000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PT,2016,950000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PT,2017,989000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PT,2018,946000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PT,2019,996000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,PT,2020,962000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RO,1995,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RO,1996,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RO,1997,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RO,1998,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RO,1999,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RO,2000,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RO,2001,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RO,2002,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RO,2003,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RO,2004,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RO,2005,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RO,2006,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RO,2007,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RO,2008,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RO,2009,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RO,2010,21000,b
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RO,2011,47000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RO,2012,89000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RO,2013,97000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RO,2014,133000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RO,2015,116000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RO,2016,220000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RO,2017,227000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RO,2018,241000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RO,2019,251000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RO,2020,291000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RS,2006,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RS,2007,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RS,2008,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RS,2009,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RS,2010,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RS,2011,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RS,2012,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RS,2013,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RS,2014,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RS,2015,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RS,2016,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RS,2017,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,RS,2018,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SE,1995,1310000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SE,1996,1298000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SE,1997,1330000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SE,1998,1464000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SE,1999,1440000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SE,2000,1457000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SE,2001,1504000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SE,2002,1675000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SE,2003,1868000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SE,2004,1944000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SE,2005,2182000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SE,2006,2108000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SE,2007,2191000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SE,2008,2293000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SE,2009,2173000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SE,2010,2124000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SE,2011,2236000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SE,2012,2271000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SE,2013,2236000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SE,2014,2149000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SE,2015,2284000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SE,2016,2263000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SE,2017,2400000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SE,2018,2362000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SE,2019,2427000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SE,2020,2680000,b
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SI,1995,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SI,1996,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SI,1997,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SI,1998,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SI,1999,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SI,2000,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SI,2001,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SI,2002,5000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SI,2003,5000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SI,2004,15000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SI,2005,1000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SI,2006,1000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SI,2007,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SI,2008,13000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SI,2009,14000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SI,2010,8000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SI,2011,11000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SI,2012,9000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SI,2013,3000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SI,2014,2000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SI,2015,158000,be
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SI,2016,169000,e
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SI,2017,74000,e
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SI,2018,98000,e
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SI,2019,136000,e
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SI,2020,113000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SK,1995,145000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SK,1996,144000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SK,1997,154000,e
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SK,1998,174000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SK,1999,170000,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCV_E,T,SK,2000,204000,
