DATAFLOW,LAST UPDATE,freq,nutrient,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,LT,2008,10000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,LT,2009,14000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,LT,2010,15000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,LT,2011,16000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,LT,2012,17000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,LT,2013,18165,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,LT,2014,19419,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,LT,2015,20191,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,LT,2016,20701,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,LT,2017,21094,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,LT,2018,22531,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,LT,2019,23198,p
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,LV,2008,11000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,LV,2009,11000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,LV,2010,12000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,LV,2011,12000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,LV,2012,12000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,LV,2013,11378,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,LV,2014,11378,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,LV,2015,14473,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,LV,2016,23171,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,LV,2017,33769,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,LV,2018,33060,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,LV,2019,39423,p
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,LV,2008,45000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,LV,2009,46000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,LV,2010,46000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,LV,2011,46000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,LV,2012,47000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,LV,2013,45689,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,LV,2014,45689,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,LV,2015,62976,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,LV,2016,102141,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,LV,2017,115570,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,LV,2018,102940,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,LV,2019,124255,p
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,LV,2008,5000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,LV,2009,5000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,LV,2010,5000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,LV,2011,5000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,LV,2012,5000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,LV,2013,5039,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,LV,2014,5039,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,LV,2015,9246,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,LV,2016,10332,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,LV,2017,10176,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,LV,2018,13157,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,LV,2019,16622,p
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,NL,2008,24000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,NL,2009,29000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,NL,2010,30000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,NL,2011,32000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,NL,2012,32000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,NL,2013,25966,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,NL,2014,29760,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,NL,2015,29932,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,NL,2016,29999,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,NL,2017,30006,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,NL,2018,31673,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,NL,2019,31875,p
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,NL,2008,239000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,NL,2009,234000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,NL,2010,233000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,NL,2011,233000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,NL,2012,231000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,NL,2013,220655,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,NL,2014,218185,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,NL,2015,218132,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,NL,2016,218533,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,NL,2017,214574,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,NL,2018,208473,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,NL,2019,201958,p
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,NL,2008,11000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,NL,2009,11000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,NL,2010,10000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,NL,2011,10000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,NL,2012,10000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,NL,2013,5984,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,NL,2014,5686,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,NL,2015,5724,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,NL,2016,5736,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,NL,2017,5782,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,NL,2018,6096,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,NL,2019,6149,p
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,NO,2008,48000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,NO,2009,25000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,NO,2010,25000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,NO,2011,32000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,NO,2012,37000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,NO,2013,34023,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,NO,2014,34703,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,NO,2015,34117,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,NO,2016,32970,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,NO,2017,33308,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,NO,2018,33795,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,NO,2019,34500,p
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,NO,2008,106000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,NO,2009,82000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,NO,2010,97000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,NO,2011,99000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,NO,2012,95000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,NO,2013,102684,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,NO,2014,104060,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,NO,2015,97970,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,NO,2016,101192,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,NO,2017,102144,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,NO,2018,105900,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,NO,2019,107060,p
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,NO,2008,13000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,NO,2009,7000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,NO,2010,9000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,NO,2011,9000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,NO,2012,8000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,NO,2013,8589,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,NO,2014,9644,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,NO,2015,9338,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,NO,2016,8619,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,NO,2017,8801,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,NO,2018,8838,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,NO,2019,9174,p
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,PL,2008,356000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,PL,2009,344000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,PL,2010,378000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,PL,2011,347000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,PL,2012,356000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,PL,2013,411466,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,PL,2014,402969,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,PL,2015,440073,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,PL,2016,462552,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,PL,2017,464894,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,PL,2018,472311,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,PL,2019,472514,p
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,PL,2008,1095000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,PL,2009,1113000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,PL,2010,1091000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,PL,2011,1095000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,PL,2012,1100000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,PL,2013,1098064,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,PL,2014,1003850,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,PL,2015,1048656,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,PL,2016,1150668,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,PL,2017,1178517,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,PL,2018,994271,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,PL,2019,1046410,p
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,PL,2008,164000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,PL,2009,157000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,PL,2010,178000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,PL,2011,162000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,PL,2012,169000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,PL,2013,149079,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,PL,2014,132809,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,PL,2015,143108,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,PL,2016,150395,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,PL,2017,147886,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,PL,2018,149969,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,PL,2019,151026,p
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,PT,2008,20000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,PT,2009,20000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,PT,2010,21000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,PT,2011,19000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,PT,2012,20000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,PT,2013,21425,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,PT,2014,21571,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,PT,2015,21851,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,PT,2016,22834,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,PT,2017,22698,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,PT,2018,21771,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,PT,2019,22135,p
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,PT,2008,72000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,PT,2009,68000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,PT,2010,73000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,PT,2011,70000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,PT,2012,71000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,PT,2013,78610,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,PT,2014,70816,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,PT,2015,74810,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,PT,2016,71560,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,PT,2017,69199,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,PT,2018,70801,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,PT,2019,68494,p
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,PT,2008,12000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,PT,2009,12000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,PT,2010,13000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,PT,2011,13000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,PT,2012,13000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,PT,2013,13980,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,PT,2014,12739,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,PT,2015,13584,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,PT,2016,13197,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,PT,2017,13481,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,PT,2018,13311,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,PT,2019,12655,p
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,RO,2008,19000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,RO,2009,14000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,RO,2010,29000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,RO,2011,28000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,RO,2012,27000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,RO,2013,33825,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,RO,2014,51009,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,RO,2015,66324,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,RO,2016,69508,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,RO,2017,70031,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,RO,2018,74427,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,RO,2019,75497,p
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,RO,2008,293000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,RO,2009,345000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,RO,2010,378000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,RO,2011,376000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,RO,2012,388000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,RO,2013,487856,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,RO,2014,498284,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,RO,2015,495130,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,RO,2016,598203,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,RO,2017,611773,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,RO,2018,654689,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,RO,2019,644769,p
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,RO,2008,19000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,RO,2009,31000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,RO,2010,37000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,RO,2011,39000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,RO,2012,39000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,RO,2013,62419,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,RO,2014,68413,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,RO,2015,67229,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,RO,2016,115097,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,RO,2017,116788,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,RO,2018,124294,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,RO,2019,123115,p
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,SE,2008,22000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,SE,2009,21000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,SE,2010,21000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,SE,2011,22000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,SE,2012,23000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,SE,2013,23349,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,SE,2014,27897,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,SE,2015,25810,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,SE,2016,27885,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,SE,2017,24220,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,SE,2018,27237,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,SE,2019,27493,p
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,SE,2008,157000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,SE,2009,176000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,SE,2010,178000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,SE,2011,170000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,SE,2012,164000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,SE,2013,163460,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,SE,2014,179646,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,SE,2015,180302,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,SE,2016,195517,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,SE,2017,169795,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,SE,2018,185986,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,SE,2019,190184,p
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,SE,2008,10000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,SE,2009,9000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,SE,2010,10000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,SE,2011,11000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,SE,2012,12000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,SE,2013,11958,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,SE,2014,12954,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,SE,2015,14606,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,SE,2016,15380,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,SE,2017,14882,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,SE,2018,14083,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,SE,2019,15253,p
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,SI,2008,8000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,SI,2009,10000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,SI,2010,10000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,SI,2011,10000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,SI,2012,10000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,SI,2013,9189,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,SI,2014,8546,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,SI,2015,8871,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,SI,2016,9147,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,SI,2017,7995,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,SI,2018,8092,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,SI,2019,8410,p
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,SI,2008,28000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,SI,2009,27000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,SI,2010,27000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,SI,2011,27000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,SI,2012,26000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,SI,2013,21009,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,SI,2014,21742,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,SI,2015,23387,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,SI,2016,26534,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,SI,2017,25359,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,SI,2018,25730,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,SI,2019,26105,p
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,SI,2008,3000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,SI,2009,5000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,SI,2010,4000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,SI,2011,4000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,SI,2012,4000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,SI,2013,4234,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,SI,2014,3860,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,SI,2015,3986,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,SI,2016,3783,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,SI,2017,3700,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,SI,2018,3735,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,SI,2019,3809,p
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,SK,2008,9000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,SK,2009,7000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,SK,2010,11000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,SK,2011,13000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,SK,2012,13000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,SK,2013,15290,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,SK,2014,16431,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,SK,2015,12789,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,SK,2016,13752,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,SK,2017,13767,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,SK,2018,14168,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,SK,2019,14168,p
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,SK,2008,78000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,SK,2009,82000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,SK,2010,110000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,SK,2011,120000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,SK,2012,121000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,SK,2013,129268,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,SK,2014,135553,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,SK,2015,126997,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,SK,2016,127927,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,SK,2017,127927,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,SK,2018,129941,
