DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,CY,2017,2.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,CY,2018,2.6,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,CY,2019,2.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,CY,2020,2.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,CZ,2000,39.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,CZ,2001,40.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,CZ,2002,40.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,CZ,2003,42.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,CZ,2004,43.1,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,CZ,2005,42.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,CZ,2006,43.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,CZ,2007,43.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,CZ,2008,42.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,CZ,2009,40.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,CZ,2010,42.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,CZ,2011,40.9,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,CZ,2012,40.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,CZ,2013,40.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,CZ,2014,39.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,CZ,2015,39.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,CZ,2016,39.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,CZ,2017,40.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,CZ,2018,40.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,CZ,2019,39.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,CZ,2020,37.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DE,2000,317.1,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DE,2001,327.1,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DE,2002,319.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DE,2003,321.9,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DE,2004,323.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DE,2005,321.6,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DE,2006,332.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DE,2007,315.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DE,2008,320.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DE,2009,299.9,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DE,2010,315.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DE,2011,297.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DE,2012,301.1,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DE,2013,308.3,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DE,2014,293.6,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DE,2015,295.9,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DE,2016,297.6,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DE,2017,298.1,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DE,2018,292.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DE,2019,285.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DE,2020,262.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DK,2000,19.1,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DK,2001,19.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DK,2002,19.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DK,2003,20.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DK,2004,20.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DK,2005,19.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DK,2006,20.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DK,2007,20.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DK,2008,19.9,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DK,2009,18.9,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DK,2010,20.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DK,2011,18.6,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DK,2012,17.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DK,2013,17.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DK,2014,16.9,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DK,2015,16.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DK,2016,17.3,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DK,2017,17.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DK,2018,17.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DK,2019,16.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,DK,2020,15.3,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EA19,2000,1123.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EA19,2001,1153.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EA19,2002,1154.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EA19,2003,1185.6,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EA19,2004,1203.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EA19,2005,1207.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EA19,2006,1213.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EA19,2007,1194.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EA19,2008,1195.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EA19,2009,1129.3,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EA19,2010,1166.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EA19,2011,1123.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EA19,2012,1115.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EA19,2013,1108.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EA19,2014,1062.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EA19,2015,1083.1,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EA19,2016,1086.6,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EA19,2017,1096.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EA19,2018,1084.6,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EA19,2019,1068.1,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EA19,2020,965.6,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EE,2000,4.6,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EE,2001,4.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EE,2002,4.6,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EE,2003,5.1,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EE,2004,5.1,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EE,2005,5.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EE,2006,4.9,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EE,2007,5.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EE,2008,5.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EE,2009,4.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EE,2010,5.6,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EE,2011,5.6,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EE,2012,5.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EE,2013,6.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EE,2014,5.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EE,2015,5.3,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EE,2016,5.9,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EE,2017,5.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EE,2018,6.1,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EE,2019,4.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EE,2020,4.3,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EL,2000,27.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EL,2001,28.1,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EL,2002,28.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EL,2003,29.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EL,2004,29.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EL,2005,30.3,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EL,2006,30.3,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EL,2007,30.3,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EL,2008,30.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EL,2009,29.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EL,2010,27.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EL,2011,26.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EL,2012,26.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EL,2013,23.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EL,2014,23.3,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EL,2015,23.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EL,2016,23.1,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EL,2017,23.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EL,2018,22.6,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EL,2019,22.3,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EL,2020,19.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,ES,2000,114.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,ES,2001,117.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,ES,2002,121.3,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,ES,2003,126.1,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,ES,2004,132.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,ES,2005,136.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,ES,2006,136.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,ES,2007,138.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,ES,2008,133.9,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,ES,2009,123.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,ES,2010,123.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,ES,2011,122.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,ES,2012,123.1,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,ES,2013,115.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,ES,2014,113.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,ES,2015,118.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,ES,2016,118.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,ES,2017,124.9,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,ES,2018,124.3,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,ES,2019,120.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,ES,2020,105.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EU27_2020,2000,1396.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EU27_2020,2001,1434.3,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EU27_2020,2002,1436.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EU27_2020,2003,1475.1,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EU27_2020,2004,1493.6,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EU27_2020,2005,1497.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EU27_2020,2006,1510.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EU27_2020,2007,1489.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EU27_2020,2008,1488.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EU27_2020,2009,1403.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EU27_2020,2010,1457.3,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EU27_2020,2011,1412.1,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EU27_2020,2012,1396.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EU27_2020,2013,1384.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EU27_2020,2014,1330.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EU27_2020,2015,1353.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EU27_2020,2016,1363.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EU27_2020,2017,1383.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EU27_2020,2018,1377.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EU27_2020,2019,1353.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,EU27_2020,2020,1236.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FI,2000,31.6,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FI,2001,32.6,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FI,2002,34.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FI,2003,36.1,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FI,2004,36.6,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FI,2005,33.6,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FI,2006,36.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FI,2007,36.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FI,2008,34.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FI,2009,32.3,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FI,2010,35.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FI,2011,34.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FI,2012,33.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FI,2013,32.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FI,2014,32.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FI,2015,31.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FI,2016,32.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FI,2017,32.1,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FI,2018,32.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FI,2019,32.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FI,2020,29.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FR,2000,239.1,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FR,2001,247.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FR,2002,248.9,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FR,2003,254.9,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FR,2004,259.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FR,2005,260.9,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FR,2006,256.1,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FR,2007,252.6,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FR,2008,255.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FR,2009,246.3,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FR,2010,254.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FR,2011,249.1,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FR,2012,249.1,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FR,2013,250.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FR,2014,239.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FR,2015,244.3,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FR,2016,240.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FR,2017,239.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FR,2018,238.6,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FR,2019,235.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,FR,2020,208.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HR,2000,7.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HR,2001,8.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HR,2002,8.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HR,2003,9.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HR,2004,8.9,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HR,2005,9.1,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HR,2006,9.1,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HR,2007,9.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HR,2008,9.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HR,2009,9.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HR,2010,8.9,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HR,2011,8.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HR,2012,8.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HR,2013,8.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HR,2014,7.6,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HR,2015,8.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HR,2016,8.1,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HR,2017,8.3,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HR,2018,8.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HR,2019,8.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HR,2020,7.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HU,2000,23.6,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HU,2001,24.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HU,2002,24.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HU,2003,25.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HU,2004,24.9,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HU,2005,26.3,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HU,2006,26.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HU,2007,25.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HU,2008,25.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HU,2009,24.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HU,2010,24.6,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HU,2011,24.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HU,2012,23.1,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HU,2013,22.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HU,2014,22.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HU,2015,23.3,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HU,2016,23.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HU,2017,24.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HU,2018,24.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HU,2019,24.6,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,HU,2020,23.9,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,IE,2000,13.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,IE,2001,14.6,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,IE,2002,14.9,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,IE,2003,14.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,IE,2004,14.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,IE,2005,15.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,IE,2006,15.1,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,IE,2007,16.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,IE,2008,15.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,IE,2009,14.9,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,IE,2010,14.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,IE,2011,13.6,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,IE,2012,13.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,IE,2013,13.1,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,IE,2014,13.3,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,IE,2015,14.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,IE,2016,14.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,IE,2017,14.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,IE,2018,14.6,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,IE,2019,14.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,IE,2020,13.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,IS,2000,3.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,IS,2001,3.1,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,IS,2002,3.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,IS,2003,3.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,IS,2004,3.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,IS,2005,3.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,IS,2006,4.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,IS,2007,4.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,IS,2008,5.3,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,IS,2009,5.5,
